trading_date,overnight_return,morning_return,signal_payoff,accuracy_denominator,correct,day_session_minute_coverage,source_file_sha256,transform_version
2016-01-04,-0.00925565248235536,-0.006129266357124133,-0.006129266357124133,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-05,-0.0005436259987101813,0.005152553772365549,0.005152553772365549,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-06,-0.001088139389195488,-0.006827829338623357,-0.006827829338623357,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-07,-0.003855691915197602,-0.014452725166480244,-0.014452725166480244,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-08,-0.009344539184704825,0.01356336136107078,0.01356336136107078,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-12,-0.015950209979462185,-0.0020117839807184943,-0.0020117839807184943,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-13,0.01877853823108151,0.008833224552367085,-0.008833224552367085,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-14,-0.029793094433205828,-0.007589061525559211,-0.007589061525559211,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-15,0.012636584004512057,-0.008886399312208084,0.008886399312208084,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-18,-0.023308327643808247,0.009506904639413455,0.009506904639413455,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-19,-0.001479071412963119,0.005019942625051093,0.005019942625051093,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-20,-0.0005877167374577152,-0.016896800393478274,-0.016896800393478274,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-21,0.009455614144264967,0.01207015257315357,-0.01207015257315357,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-22,0.033111547268780545,-0.004533784401992626,0.004533784401992626,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-25,0.01378927526147757,-0.00467290569939237,0.00467290569939237,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-26,-0.017991932020354793,-0.0029806281381377893,-0.0029806281381377893,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-27,0.020753783727426013,0.0046838493124264375,-0.0046838493124264375,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-28,-0.007602375796725436,0.011381999426908323,0.011381999426908323,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-01-29,0.0023426072206556635,-0.00616108740742393,0.00616108740742393,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-01,0.01242251999855711,-0.003091192569672858,0.003091192569672858,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-02,-0.009294532479249766,0.008172512726194252,0.008172512726194252,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-03,-0.020748221909206888,-0.015629840610463932,-0.015629840610463932,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-04,-0.006438418495036837,0.0046865932295051035,0.0046865932295051035,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-05,-0.01742770441779366,0.00327235157397777,0.00327235157397777,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-08,-0.009902556539018984,0.014074195485083952,0.014074195485083952,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-09,-0.03837401288161504,-0.0049019706002067795,-0.0049019706002067795,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-10,0.003724399090982494,-0.025413132325432547,0.025413132325432547,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-12,-0.03559094510270263,-0.005946499187726303,-0.005946499187726303,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-15,0.046963152747236794,0.006395928423341115,-0.006395928423341115,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-16,-0.0062873517398961834,0.015334364000106742,0.015334364000106742,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-17,-0.0009382330633527359,0.0021878427229927748,0.0021878427229927748,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-18,0.03273869938543974,-0.005228368053435328,0.005228368053435328,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-19,-0.013348017519500054,-0.010681848346860453,-0.010681848346860453,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-22,-0.010997754209541398,0.014117881545785022,0.014117881545785022,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-23,0.007745972114655329,-0.006191970247921107,0.006191970247921107,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-24,-0.014104606181541935,0.009425140459583113,0.009425140459583113,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-25,0.005651506407931302,0.0018767600128601842,-0.0018767600128601842,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-26,0.010161750259499292,-0.003683245416296405,0.003683245416296405,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-02-29,0.007366515816762646,-0.007366515816762554,0.007366515816762554,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-01,0.0028138208342003085,-0.00972556685441949,0.00972556685441949,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-02,0.02822273208351157,0.01023180758977663,-0.01023180758977663,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-03,-0.0026917916657114146,0.013977922749426016,0.013977922749426016,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-04,-0.0017714796483820044,-0.0017746233583684897,-0.0017746233583684897,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-07,0.0026458930620496656,-0.004413719096994971,0.004413719096994971,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-08,-0.0011834320907802161,-0.01641582901315115,-0.01641582901315115,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-09,-0.008080247464682958,-0.004517399641203375,-0.004517399641203375,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-10,0.00806817464951018,0.0005950610113109969,-0.0005950610113109969,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-11,-0.024017966290720776,0.006662653356555918,0.006662653356555918,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-14,0.01299486685636768,0.0061430645137140714,-0.0061430645137140714,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-15,-0.0005847953383033449,-0.0011706176344108764,-0.0011706176344108764,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-16,-0.0065069735653862735,0.004441161999968057,0.004441161999968057,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-17,0.007397577750719292,0.006757775093096839,-0.006757775093096839,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-18,-0.004170396273726586,-0.01352387253332543,-0.01352387253332543,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-22,0.018288622464964616,0.00621947806702049,-0.00621947806702049,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-23,-0.0005904930788644328,-0.0002953773467052784,-0.0002953773467052784,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-24,-0.0011883542693786767,-0.00029730935256908135,-0.00029730935256908135,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-25,0.0035746240029592047,-0.0005948840151639282,0.0005948840151639282,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-28,0.007972875542602459,-0.000294160908136706,0.000294160908136706,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-29,-0.0005892752085663537,0.007633624855071205,0.007633624855071205,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-30,-0.002049481027731542,-0.000586338334007269,-0.000586338334007269,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-03-31,0.007079675588061768,-0.007968169649176845,0.007968169649176845,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-01,-0.001493206190541101,-0.022975617655470234,-0.022975617655470234,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-04,-0.005577950626053783,0.005886926373915755,0.005886926373915755,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-05,-0.0040441803447936716,-0.014126745680756246,-0.014126745680756246,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-06,-0.0006361323369733467,0.001589572739726156,0.001589572739726156,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-07,-0.000635930069126019,0.003492621426216268,0.003492621426216268,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-08,-0.014748584105948703,0.012199188206348497,0.012199188206348497,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-11,-0.005066508621278727,-0.009890015211875519,-0.009890015211875519,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-12,-0.000635930069126019,0.012956414457166665,0.012956414457166665,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-13,0.01340210179936581,0.008017310905728653,-0.008017310905728653,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-14,0.016339243982958242,0.005686084450577165,-0.005686084450577165,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-15,-0.011003828503293728,0.009820046180975513,0.009820046180975513,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-18,-0.030305349495328922,0.005217136277286913,0.005217136277286913,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-19,0.028179413432343457,0.007145014022734023,-0.007145014022734023,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-20,0.011803028731350288,-0.005884100530851768,0.005884100530851768,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-21,0.024902414689885473,-0.0014478068259428688,0.0014478068259428688,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-22,-0.009259325412796712,0.007241161256559474,0.007241161256559474,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-25,0.0039784082028082824,-0.011983024985422138,0.011983024985422138,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-26,-0.0034482792789159327,0.0002878111978421647,0.0002878111978421647,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-27,0.0040334252319025364,-0.006924436207604395,0.006924436207604395,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-04-28,0.01007057856359609,0.004570130776383055,-0.004570130776383055,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-02,-0.03506972736862418,0.005619746291694585,0.005619746291694585,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-06,0.001852424117239065,-0.012414808738961378,0.012414808738961378,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-09,0.008663420522208087,-0.0037037079374844144,0.0037037079374844144,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-10,0.001844451798647732,0.009475846541788478,-0.009475846541788478,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-11,0.009307978926806366,-0.0074996601700226635,0.0074996601700226635,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-12,-0.006366551745541659,0.0,0.0,0,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-13,0.0041828564124080595,-0.01714069931142305,0.01714069931142305,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-16,0.003965233196073127,0.008185584586439502,-0.008185584586439502,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-17,0.006035021334470078,-0.0012040940648045638,0.0012040940648045638,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-18,-0.0042042103967797105,0.009285674028559902,0.009285674028559902,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-19,0.008968669982760316,-0.008068174649510203,0.008068174649510203,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-20,-0.00210621410794252,0.004507896439189922,0.004507896439189922,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-23,-0.0032919377326892643,-0.00842870733505539,-0.00842870733505539,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-24,-0.00210621410794252,-0.003923348928741426,-0.003923348928741426,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-25,0.01892800988551886,0.0002975747678558542,-0.0002975747678558542,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-26,0.010974453908267442,-0.005620485140435197,0.005620485140435197,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-27,0.004460973940625266,-0.00029677993985455795,0.00029677993985455795,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-30,0.00947032825252694,-0.0011788978671578845,0.0011788978671578845,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-05-31,-0.002347418918305008,0.007317462769655668,0.007317462769655668,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-01,-0.007575793808457656,0.001753361057024307,0.001753361057024307,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-02,-0.007104825623744683,-0.008652895999377318,-0.008652895999377318,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-03,0.0018083187567836808,-0.001205182429694169,0.001205182429694169,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-06,-0.019088596562522736,0.0057953494518599305,0.0057953494518599305,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-07,0.003615550790058636,-0.00030079711461570197,0.00030079711461570197,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-08,0.0011983224921087163,-0.006910047023693697,0.006910047023693697,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-09,-0.006256537614305149,-0.0029931180681319522,-0.0029931180681319522,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-10,-0.00210621410794252,-0.004528309624747511,-0.004528309624747511,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-13,-0.017985548067203285,-0.011135283632185553,-0.011135283632185553,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-14,-0.0015661710327449462,-0.012301054021615613,-0.012301054021615613,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-15,-0.0019023468007170314,0.007272759329079877,0.007272759329079877,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-16,-0.00661315589171723,-0.00824877773632302,-0.00824877773632302,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-17,0.014834196560752104,0.0003200512109253792,-0.0003200512109253792,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-20,0.014329173687927072,0.004731123791012446,-0.004731123791012446,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-21,-0.00818902214068837,0.013195290418832424,0.013195290418832424,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-22,-0.005590076668761288,-0.00405680069561443,-0.00405680069561443,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-23,0.0034305350967892222,0.0012445552322047017,-0.0012445552322047017,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-24,0.006464544599981144,-0.013282048538704516,0.013282048538704516,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-27,0.012306824212233844,0.0009912440923974836,-0.0009912440923974836,1,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-28,-0.016126727646334504,0.011873490415016544,0.011873490415016544,1,1,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
2016-06-29,0.012966145997267283,0.0,-0.0,0,0,1.0,d8dc20191b8dd3a790feb049d9aa911316444894eca7abf2e73f3cc3fbd80e01,JNU_OVERNIGHT_OVERREACTION_G1_V1
