event_date,release_time_jst,baseline_rv_1m,event_rv_1m,log_event_to_baseline_rv_ratio,baseline_return_count,event_return_count,source_event_url,transform_version
2011-03-14,14:00,2.9881517115543732e-05,2.9434506121994222e-05,-0.015072468845896763,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110314a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-04-07,14:00,8.417071945169776e-06,4.33943328003365e-06,-0.6625182588467293,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110407a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-04-28,13:31,6.736790325271163e-06,5.194767515637568e-06,-0.25993172664280756,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110428a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-05-20,14:00,3.5086041101453776e-06,4.327030941320054e-06,0.20966334301176495,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110520a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-06-14,14:00,5.486903656251412e-06,4.114747796411043e-06,-0.28778655596761354,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110614a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-07-12,14:00,4.051747489356659e-06,4.81121416457331e-06,0.17180121041928884,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110712a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-08-04,14:00,6.630956329751498e-06,1.406927979693172e-05,0.7522446460816155,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110804a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-09-07,14:00,8.82849375144171e-06,5.540402466078968e-06,-0.465917271561992,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k110907a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-10-07,14:00,4.3480600148230585e-06,7.3806068609726505e-06,0.5291260936947509,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k111007a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-10-27,13:31,5.383802784084678e-06,6.650890715741015e-06,0.21135582624256294,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k111027a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-11-16,14:00,5.204386836027164e-06,5.206023098256251e-06,0.00031435116443807664,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k111116a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2011-12-21,14:00,3.5099967050610385e-06,4.560168092257807e-06,0.2617443864357834,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2011/k111221a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-01-24,14:00,3.8942246024385284e-06,2.2688289506896017e-06,-0.540230766764814,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120124a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-02-14,14:00,1.554153499502191e-05,2.4456426152936884e-06,-1.8492082003549697,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120214a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-03-13,14:00,3.594667213698012e-05,4.238320658775682e-05,0.1647157020631071,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120313a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-04-10,14:00,9.042253318559726e-06,9.04509454260518e-06,0.00031416701781060744,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120410a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-04-27,12:46,5.464280857419069e-06,7.317401949076678e-05,2.5946079105982935,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120427a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-05-23,14:00,1.599385183655079e-05,9.877516960381513e-06,-0.48194322780307086,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120523a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-06-15,14:00,5.444290636301547e-06,1.0254374802297456e-05,0.6331369546069705,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120615a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-07-12,14:00,6.556813628993149e-07,0.0,-27.208940780600685,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120712a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-08-09,14:00,6.826278081883667e-06,8.383120560260479e-06,0.20544063878566426,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120809a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-09-19,14:00,6.195845639942099e-06,4.714365235611758e-06,-0.27326472895892706,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k120919a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-10-05,14:00,7.69611620870206e-06,8.624202137344019e-06,0.11385663969056943,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k121005a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-10-30,14:46,1.4865042033806214e-05,6.78430601544144e-05,1.5181848147253343,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k121030a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-11-20,14:00,8.049489069130975e-06,2.9945591346246532e-06,-0.988811599469659,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k121120a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2012-12-20,14:00,1.4454177232806225e-05,4.418137694773933e-06,-1.1852651833586305,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2012/k121220a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-01-22,12:47,1.3864828347888362e-05,4.922927403286792e-05,1.2671331484785,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130122a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-02-14,14:00,9.955139479669785e-06,9.18805191530618e-06,-0.08018501328559292,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130214a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-03-07,14:00,6.944470631585091e-06,5.743308144174218e-06,-0.18991037429345797,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130307a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-04-04,14:00,7.74570140117695e-05,6.44663405622919e-05,-0.18357988872474323,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130404a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-04-26,13:35,4.99510089843396e-06,2.6743392604786617e-05,1.6778298256192692,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130426a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-05-22,14:00,2.984303355602031e-06,8.182044916393112e-06,1.0085757712523593,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130522a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-06-11,14:00,3.3903060114218566e-05,4.02275146253569e-05,0.1710459257488161,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130611a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-07-11,14:00,1.4357021007830314e-05,2.401099788663134e-05,0.5142728792709131,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130711a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-08-08,14:00,1.1195374611763949e-05,2.5852232949664376e-05,0.8368962663468977,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130808a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-09-05,14:00,9.845379847736435e-06,1.5148985189107177e-05,0.43093125134050575,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k130905a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-10-04,14:00,7.273240559635361e-06,6.502856005039581e-06,-0.1119604705441193,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k131004a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-10-31,13:14,7.963490043579939e-06,1.889195476017999e-05,0.863868805923937,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k131031a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-11-21,14:00,4.376396020069921e-06,6.264904687910952e-06,0.3587378155974117,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k131121a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2013-12-20,14:00,2.0033284854585636e-06,5.587978336182152e-06,1.0258075245685834,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2013/k131220a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
